5913,"{المدينه}"
6531,"{بصرة}"
6763,"{المدينه}"
17442,"{كوفة, المدائن}"
576,"{كوفة}"
893,"{مرو}"
1595,"{كوفة}"
1681,"{مصر}"
1767,"{كوفة}"
2149,"{كوفة}"
2158,"{كوفة}"
2448,"{كوفة}"
2484,"{كوفة}"
2680,"{كوفة, قطوان}"
3092,"{كوفة, بغداد}"
3456,"{المدائن, كوفة, مرو}"
3580,"{كوفة, الجعفر}"
3839,"{كوفة, بغداد, بصرة}"
4189,"{كوفة, زبيد}"
4490,"{الري, كوفة}"
5147,"{مصر}"
5298,"{المدائن}"
5850,"{كوفة}"
5991,"{بصرة, واسط}"
6343,"{كوفة, حمص, دمشق, حلب}"
6676,"{كوفة}"
6726,"{كوفة}"
6936,"{بغداد, كوفة}"
7027,"{بغداد, كوفة}"
7607,"{بصرة, صنعاء}"
7634,"{الرقة}"
7667,"{كوفة}"
8153,"{واسط, بصرة}"
8264,"{كوفة}"
8358,"{كوفة}"
446,"{نيسابور, سرخس}"
450,"{مصر, مرو, دمشق, حمص}"
970,"{نيسابور, مرو}"
1169,"{بصرة}"
7162,"{حران}"
14872,"{دمشق, نسا, مصر, مرو, نيسابور, هراة, بغلان, طوس}"
18849,"{عسكر, جنديسابور}"
30368,"{الري, دامغان}"
402,"{المدينه}"
408,"{بسر, دمشق}"
423,"{بصرة, بغداد}"
448,"{الجزيرة}"
848,"{بغداد, هراة}"
1219,"{مصر, بغداد}"
1409,"{مصر, الجيزة}"
1540,"{بصرة, أصبهان}"
3020,"{دمشق, مصر, سجستان}"
3567,"{بصرة, بغداد}"
4185,"{بغداد, الدور, خوارزم}"
6781,"{المدينه, مكة}"
6786,"{بصرة}"
7323,"{نيسابور, بغداد, بصرة}"
8521,"{مكة, المدينه}"
9835,"{الفسطاط, مصر, حران}"
9918,"{بغداد}"
11360,"{بغداد, الحربية}"
11733,"{أصبهان}"
12383,"{بصرة}"
13148,"{بغداد, الأنبار}"
13661,"{مصر}"
13667,"{بغداد}"
13671,"{نيسابور}"
13716,"{البرمكية}"
14301,"{دمشق, بخارى}"
15190,"{دمشق, مصر, نيسابور}"
15241,"{دمشق, تستر, مرو}"
15246,"{دمشق, هراة}"
15305,"{مصر}"
16095,"{بغداد, حلوان}"
17105,"{مصر}"
17615,"{مصر, الحجاز, إفريقية, المغرب}"
18958,"{بغداد, كوفة}"
20217,"{دمشق, مكة, بصرة}"
21570,"{بغداد}"
22396,"{بغداد, بخارى}"
23836,"{دمشق, الري}"
